,26,59,61,63,78,80,1,5,7,37,53,55,STDs
fold1,0.134425847087,0,0.133396325459,0,0.131643625192,0,0,0,0.617383383671,0.612591074681,0,0.604103802052,0.00729620069891,0,0.0109805834004,0,0.00534111786504,0,0,0,0.0140124559672,0.0214766018269,0,0.0147949917588
fold2,0,0.15058148316,0,0.152797367184,0,0.154319911684,0.84994807892,0.853955582847,0,0,0.854100668779,0,0,0.0135715418131,0,0.0231364735284,0,0.0144688260885,0.0195873091322,0.0153341422124,0,0,0.0264839363719,0
