,7,8,12,36,37,38,STDs
fold1,0.0571758590817,0.0622868425776,0,0.852095865559,0,0,0.0123226036924,0.0139006102291,0,0.0246985334238,0,0
fold2,0.117913177399,0.1192484892,0.846242111302,0,0,0,0.00441098825195,0.00669789680139,0.0171272310334,0,0,0
fold3,0.00529406102609,0.00508586130557,0,0,0.318989380442,0.312615854323,0.00066687874004,0.00109676914856,0,0,0.0148094968945,0.0169228951187
