,7,8,12,36,37,38,STDs
fold1,0.0591972278371,0.0646801890744,0,0.807218562017,0,0,0.00785000128159,0.00712899946562,0,0.0190376724701,0,0
fold2,0.113389161613,0.108657930952,0.836345381526,0,0,0,0.00284890722629,0.00836623529516,0.0143057460009,0,0,0
fold3,0.00192511310039,0.00299168312092,0,0,0.271729830389,0.279031730455,0.000601116372933,0.00102068581997,0,0,0.0167089162849,0.017341115846
