,26,59,61,63,78,80,1,5,7,37,53,55,STDs
fold1,0.127155381894,0,0.128755905512,0,0.123348694316,0,0,0,0.586892947888,0.590135473588,0,0.58157312412,0.0248498363984,0,0.0213664054311,0,0.0181155428422,0,0,0,0.00674946417711,0.0121502446992,0,0.0106314305063
fold2,0,0.14503096209,0,0.145039962388,0,0.146810179536,0.832576150917,0.836045440589,0,0,0.826909538895,0,0,0.0185565598289,0,0.0114656778545,0,0.0216639289857,0.0153631699517,0.0130731770685,0,0,0.0173318714077,0
