,26,59,61,63,78,80,1,5,7,37,53,55,STDs
fold1,0.102797379522,0,0.10080839895,0,0.100153609831,0,0,0,0.619588666763,0.618169398907,0,0.610541138604,0.00564352280565,0,0.0102005111032,0,0.00703928678181,0,0,0,0.0136994529786,0.0141098317464,0,0.010545437475
fold2,0,0.175967879978,0,0.177950164551,0,0.175963046889,0.831818968501,0.830518882407,0,0,0.832805350229,0,0,0.0079196304991,0,0.0167232500346,0,0.0109487044904,0.0121852752634,0.0141800469619,0,0,0.0121961049589,0
