,26,59,61,63,78,80,1,5,7,37,53,55,STDs
fold1,0.130596217025,0,0.130015748031,0,0.122273425499,0,0,0,0.668584304137,0.674635701275,0,0.652786159726,0.00281889730736,0,0.00594700384511,0,0.00777059285403,0,0,0,0.0335894265589,0.0290985727751,0,0.0205928358209
fold2,0,0.166138045612,0,0.153267512929,0,0.162410667596,0.811418310834,0.808207962338,0,0,0.816789862724,0,0,0.0260904052254,0,0.0189273810375,0,0.0252933473883,0.0218462545715,0.0245899702892,0,0,0.0143893559397,0
