,7,8,12,36,37,38,STDs
fold1,0.0768636539204,0.0862691960253,0,0.681647940075,0,0,0.00943745980909,0.0184467731316,0,0.016325464208,0,0
fold2,0.188489764388,0.184733514002,0.46017699115,0,0,0,0.00708007059862,0.0148640313206,0.0775283870263,0,0,0
fold3,0.032831208961,0.0271002710027,0,0,0.272758740048,0.269681742044,0.015817377543,0.00977114166792,0,0,0.0433699032065,0.0221310054635
