,7,8,12,36,37,38,STDs
fold1,0.0946311317111,0.0876242095754,0,0.755305867665,0,0,0.00468302651718,0.000782317437926,0,0.0240790281173,0,0
fold2,0.212050984936,0.204155374887,0.56784660767,0,0,0,0.0129032777818,0.0125902076466,0.0343692631202,0,0,0
fold3,0.0108149864813,0.013098464318,0,0,0.184839044652,0.193886097152,0.00372485545036,0.00547622206548,0,0,0.0394600207684,0.0301594766835
